date,prc_QTEC,prc_XLK,ret_QTEC,ret_XLK,ret_diff
2011-12-19,0.07719779268950118,0.06420946941241552,0.4051848713428613,0.4638084893711457,0.008682
2011-12-20,0.08241865572749206,0.06807315610000243,0.620251488579362,0.5998491644504426,-0.01047
2011-12-21,0.07983755489972132,0.06576606261029229,0.40493519856551646,0.43960263132255356,0.00204
2011-12-22,0.08323991508178276,0.0673782484223789,0.5676197105308952,0.5403052074349657,-0.013058
2011-12-23,0.08435448134832015,0.068768063777626,0.5041839104809607,0.5341238367078879,0.0019979999999999998
2011-12-27,0.08435448134832015,0.06899043423446553,0.47437449403433385,0.5041263265770074,0.001565
2011-12-28,0.08241865572749206,0.06754502626500856,0.4230024286351979,0.461831028099436,0.003424
2011-12-29,0.08359188337647878,0.06860128593499636,0.5059391857641122,0.5255355924986378,-0.0008460000000000004
2011-12-30,0.0832985764642321,0.06815654502131728,0.4665476307566599,0.48716995702269394,-0.001065
2012-01-03,0.08523440208506018,0.07015787913287307,0.5261324173620937,0.5495213316830433,0.00046299999999999987
2012-01-04,0.08488243379036416,0.07054702743234227,0.4650912062221483,0.5082652829249106,0.0051660000000000005
2012-01-05,0.08670093664629357,0.07099176834602135,0.5224554182775605,0.5096329066876442,-0.009619
2012-01-06,0.08704117266449972,0.07104736096023122,0.4832567922344201,0.49986828953208506,-0.001963
2012-01-09,0.08816747120752695,0.07082499050339168,0.503711045372353,0.4929219155393093,-0.009295
2012-01-10,0.08939936023896301,0.07132532403128063,0.5062153389875391,0.5110041389563479,-0.004945999999999999
2012-01-11,0.08996250951047662,0.0717700649449597,0.4888101200699084,0.5095751705921198,-0.0007409999999999999
2012-01-12,0.09068991065284839,0.07249276892968819,0.49294863550044266,0.5164529829714604,7.099999999999988e-05
2012-01-13,0.08865553390950544,0.07165887971653993,0.4226846632822135,0.4778419690895379,0.007945
2012-01-17,0.08986865129855769,0.07232599108705855,0.5056252033319968,0.5150817507027565,-0.003659999999999999
2012-01-18,0.09403360945246052,0.0744385104270341,0.5807880580754012,0.5508167853263713,-0.013626
2012-01-19,0.09602809645573794,0.0754947700970219,0.5239383232581541,0.5242726154090422,-0.005954000000000001
2012-01-20,0.09585211230838993,0.07566154793965156,0.4700581813229631,0.5025241499262061,0.002262
2012-01-23,0.09526549848389658,0.07616188146754051,0.45996913136571016,0.5105963777817071,0.0071660000000000005
2012-01-24,0.09579345092594059,0.07605069623912074,0.4873877418232166,0.4957942862916467,-0.004184
2012-01-25,0.09737730825207265,0.0772181411375283,0.5132856180914408,0.5266794888912144,-0.0024709999999999992
2012-01-26,0.09573478954349125,0.07621747408175038,0.4344344155008966,0.4744932755491244,0.0039109999999999995
2012-01-27,0.0967906944275793,0.07621747408175038,0.5003253311947221,0.4984790147335299,-0.00686
2012-01-30,0.09643872613288328,0.07666221499542945,0.4657834807411499,0.5092107114891222,0.005245
2012-01-31,0.09661471028023129,0.07694017806647889,0.47867945798309797,0.505165576296446,0.0007150000000000001
2012-02-01,0.1001343932271914,0.07844117865014573,0.5603829829087635,0.5345243808705882,-0.012747
2012-02-02,0.10113163672883015,0.07883032694961493,0.49820311258729094,0.5077312240413102,-0.003735
2012-02-03,0.1035367534092529,0.0807482721398559,0.5314814674706635,0.5439642324888226,-0.002491
2012-02-06,0.1022462029953675,0.08083166106117072,0.44418678550082097,0.5004312164634477,0.008520999999999999
2012-02-07,0.10236352576026618,0.08122080936063993,0.4771398091894714,0.5075868838024993,0.0017930000000000003
2012-02-08,0.10394738308639824,0.08216588380220792,0.5116930084056502,0.5205450287417501,-0.0037500000000000007
2012-02-09,0.10523793350028361,0.08366688438587479,0.5044865441504696,0.5333119228645764,0.001693
2012-02-10,0.10274599797383584,0.08249943948746725,0.41669251662593726,0.4716461643385789,0.0078119999999999995
2012-02-13,0.10318478511455688,0.08350010654324515,0.48468673632284964,0.521652840074624,0.0036959999999999996
2012-02-14,0.10376553280080532,0.08377806961429456,0.48798922624136554,0.5048732873128539,-0.0018270000000000003
2012-02-15,0.10341943064435423,0.0829441804011463,0.46629039213757734,0.4793250650433201,-0.003171
2012-02-16,0.10693911359131435,0.08522347758375153,0.5567627276372633,0.5511126828159337,-0.007193
2012-02-17,0.10529659488273298,0.08522347758375153,0.43674578015177085,0.4984790147335299,0.009947
2012-02-21,0.1043580127635436,0.08589058895427014,0.4526567453262013,0.5136636078564393,0.009949
2012-02-22,0.10400604446884758,0.0853346628121713,0.4661844703532492,0.48587811188533614,-0.001327
2012-02-23,0.10475691016419907,0.08594618156848001,0.49188563473629265,0.5123861967429625,-0.0007750000000000005
2012-02-24,0.10488596520558761,0.08689125601004803,0.47737056736247196,0.5198918891611306,0.005142
2012-02-27,0.10488596520558761,0.08716921908109747,0.47437449403433385,0.5047397725919538,0.001735
2012-02-28,0.1058832087072263,0.088336663979505,0.4975070551474205,0.5247272871612967,0.0011590000000000003
2012-02-29,0.10418202861619559,0.0875861636876716,0.43515317046598023,0.48172833001952203,0.005726
2012-03-01,0.10494462658803695,0.08855903443634457,0.4921428733553752,0.5202960418298013,0.0013490000000000004
2012-03-02,0.10429935138109424,0.088336663979505,0.45941304199798755,0.49352092753037463,0.002581
2012-03-05,0.10183557331822217,0.0869468486242579,0.4170140648997905,0.4674566889070918,0.006565999999999999
2012-03-06,0.09989974769739408,0.08536245911927624,0.4286125002837191,0.4628053247114098,0.0022109999999999994
2012-03-07,0.1014249436410768,0.08655770032478875,0.5108683316562385,0.5256582817016271,-0.0021149999999999997
2012-03-08,0.10345110779087686,0.08816988613687536,0.5223948915436587,0.5348635804317938,-0.0026110000000000005
2012-03-09,0.1045527685532754,0.08889259012160385,0.5001550997556233,0.5146270789505022,-0.00234
2012-03-12,0.10415856406321584,0.08911496057844338,0.4652122596899519,0.5034262764187744,0.0037930000000000004
2012-03-13,0.10746706603335836,0.09233933220261663,0.5514666384208575,0.5701042497374812,-0.0005300000000000027
2012-03-14,0.10688045220886504,0.09295085095892534,0.4609791712376961,0.511798010269808,0.007232
2012-03-15,0.1084643095349971,0.09339559187260442,0.5106716197710577,0.5081317682040105,-0.006919999999999999
2012-03-16,0.10852297091744643,0.0927840731162957,0.475706082180173,0.4968407530230259,-0.000806
2012-03-19,0.1093442302717371,0.09400711062891313,0.49300916223434443,0.525048444192651,0.002437
