date,X,Y,beta,spread,spread_z,ret_X,ret_Y,spread_lag1,spread_lag2,ret_X_lag1,ret_Y_lag1,target
2014-09-18,40.6,42.24,0.9375607269284302,0.9974348945431116,-0.36149185982338794,0.005946481665014991,0.012364556695051654,1.2086207641809352,1.202715552160086,0.0019860973187686426,0.0019523182879153111,0
2014-09-19,40.34,41.86,0.937173494969166,1.1099175005907114,0.21794257099252706,-0.0064039408866994885,-0.008996212121212155,0.9974348945431116,1.2086207641809352,0.005946481665014991,0.012364556695051654,-1
2014-09-22,40.07,41.304,0.93757428969723,1.3444315383456171,2.4745952614826057,-0.0066931085770948195,-0.013282369804108907,1.1099175005907114,0.9974348945431116,-0.0064039408866994885,-0.008996212121212155,-1
2014-09-23,39.98,41.15,0.9380853435858184,1.3777881114435786,1.6000316871885665,-0.002246069378587512,-0.0037284524501259853,1.3444315383456171,1.1099175005907114,-0.0066931085770948195,-0.013282369804108907,0
2014-09-24,40.24,41.56,0.9381708808199042,1.2496181931247818,0.3749646429084876,0.006503251625813,0.009963547995139876,1.3777881114435786,1.3444315383456171,-0.002246069378587512,-0.0037284524501259853,0
2014-09-25,39.36,40.75,0.9378952396144726,1.1407689857102383,-0.8079581838845922,-0.021868787276342005,-0.019489894128970175,1.2496181931247818,1.3777881114435786,0.006503251625813,0.009963547995139876,0
2014-09-26,39.79,41.18,0.9377278393019608,1.1743675775452471,-0.38967461860938274,0.010924796747967536,0.010552147239263787,1.1407689857102383,1.2496181931247818,-0.021868787276342005,-0.019489894128970175,0
2014-09-29,39.78,41.21,0.9374679423135872,1.1469460972570786,-0.7642769034996288,-0.00025131942699163634,0.0007285089849442539,1.1743675775452471,1.1407689857102383,0.010924796747967536,0.010552147239263787,-1
2014-09-30,39.9,41.123,0.9378344934520726,1.3334321257704218,2.032029366965585,0.003016591251885359,-0.0021111380732832252,1.1469460972570786,1.1743675775452471,-0.00025131942699163634,0.0007285089849442539,-1
2014-10-01,39.28,40.24,0.9387530010846512,1.504579236353628,2.618051062952751,-0.015538847117794408,-0.02147216885927572,1.3334321257704218,1.1469460972570786,0.003016591251885359,-0.0021111380732832252,0
2014-10-02,39.26,40.28,0.93940130428498,1.420915463401002,1.0496160087059205,-0.0005091649694501932,0.0009940357852882276,1.504579236353628,1.3334321257704218,-0.015538847117794408,-0.02147216885927572,0
2014-10-03,39.58,40.54,0.9402015385438754,1.464229627431287,1.1676711986773163,0.008150789607743292,0.006454816285997866,1.420915463401002,1.504579236353628,-0.0005091649694501932,0.0009940357852882276,-1
2014-10-06,39.59,40.31,0.941566669929239,1.6354475351523805,2.1727466796236112,0.00025265285497733103,-0.005673408978786321,1.464229627431287,1.420915463401002,0.008150789607743292,0.006454816285997866,-1
2014-10-07,38.97,39.6,0.942893891475299,1.631401897578158,1.539088894386702,-0.015660520333417693,-0.017613495410568114,1.6354475351523805,1.464229627431287,0.00025265285497733103,-0.005673408978786321,0
2014-10-08,39.71,40.38,0.9441093623999272,1.58686394629094,0.8663008807430962,0.01898896587118304,0.01969696969696977,1.631401897578158,1.6354475351523805,-0.015660520333417693,-0.017613495410568114,0
2014-10-09,39.05,39.49,0.9456811078251172,1.705053051986113,1.481013451498887,-0.016620498614958512,-0.022040614165428463,1.58686394629094,1.631401897578158,0.01898896587118304,0.01969696969696977,-1
2014-10-10,38.05,37.7,0.9489533596003464,2.2744583430669394,6.793732478276621,-0.025608194622279146,-0.045327931121803,1.705053051986113,1.58686394629094,-0.016620498614958512,-0.022040614165428463,-1
2014-10-13,37.63,37.15,0.95215772860516,2.2573403823183043,5.196947867844852,-0.01103810775295655,-0.01458885941644572,2.2744583430669394,1.705053051986113,-0.025608194622279146,-0.045327931121803,-1
2014-10-14,37.69,37.3709,0.9546520893974096,2.0137922323383393,2.5524546360832314,0.001594472495349386,0.005946164199192472,2.2573403823183043,2.2744583430669394,-0.01103810775295655,-0.01458885941644572,0
2014-10-15,37.43,37.5,0.955804657007886,1.5873253622042824,-0.38284775865307613,-0.006898381533563258,0.0034545595637247573,2.0137922323383393,2.2573403823183043,0.001594472495349386,0.005946164199192472,1
2014-10-16,37.21,37.54,0.956091523947294,1.3183241910185828,-2.6168594349089194,-0.005877638258081741,0.0010666666666665492,1.5873253622042824,2.0137922323383393,-0.006898381533563258,0.0034545595637247573,1
2014-10-17,37.65,38.03,0.956267404673819,1.2831506002546649,-1.8114712992160849,0.011824778285407067,0.013052743740010753,1.3183241910185828,1.5873253622042824,-0.005877638258081741,0.0010666666666665492,0
2014-10-20,37.92,38.41,0.9561469129959416,1.1943970718258967,-1.344560222067847,0.007171314741035939,0.009992111490928046,1.2831506002546649,1.3183241910185828,0.011824778285407067,0.013052743740010753,1
2014-10-21,38.66,39.51,0.9550849288588428,0.9245944607871266,-1.9019827665486986,0.019514767932489407,0.02863837542306702,1.1943970718258967,1.2831506002546649,0.007171314741035939,0.009992111490928046,0
2014-10-22,38.48,39.12,0.9547442987553308,1.1304030326914545,-1.1101731942365787,-0.004655975168132431,-0.009870918754745661,0.9245944607871266,1.1943970718258967,0.019514767932489407,0.02863837542306702,0
2014-10-23,38.91,39.69,0.9540933373053442,1.0420354423508869,-0.9488602076315308,0.011174636174636099,0.014570552147239235,1.1304030326914545,0.9245944607871266,-0.004655975168132431,-0.009870918754745661,0
2014-10-24,39.25,40.24,0.95295061662737,0.9032671869146256,-1.3133489164804617,0.008738113595476937,0.01385739480977577,1.0420354423508869,1.1304030326914545,0.011174636174636099,0.014570552147239235,0
2014-10-27,39.29,40.31,0.9518721351234614,0.9200342331732684,-1.2311278548507425,0.0010191082802548657,0.0017395626242544537,0.9032671869146256,1.0420354423508869,0.008738113595476937,0.01385739480977577,0
2014-10-28,39.83,40.95,0.9507050724055122,0.8986272849942694,-1.0746035109414371,0.013743955204886804,0.015876953609526234,0.9200342331732684,0.9032671869146256,0.0010191082802548657,0.0017395626242544537,0
2014-10-29,39.79,40.75,0.950152325859459,1.0712927212270458,0.10663717805165901,-0.0010042681395932007,-0.004884004884004978,0.8986272849942694,0.9200342331732684,0.013743955204886804,0.015876953609526234,0
2014-10-30,39.92,41.09,0.9490789726575556,0.9223450135010368,-0.7402164502567911,0.0032671525508922716,0.008343558282208674,1.0712927212270458,0.8986272849942694,-0.0010042681395932007,-0.004884004884004978,1
2014-10-31,40.54,41.96,0.947492870213376,0.7831991658467459,-1.9562425720110275,0.015531062124248374,0.021173034801654778,0.9223450135010368,1.0712927212270458,0.0032671525508922716,0.008343558282208674,1
2014-11-03,40.71,42.21,0.9459102040230056,0.7831302881889286,-1.925404212605669,0.004193389245189971,0.005958055290752995,0.7831991658467459,0.9223450135010368,0.015531062124248374,0.021173034801654778,0
2014-11-04,40.7,42.26,0.9443664708376563,0.7910729424006462,-0.9683821294139732,-0.0002456398919183922,0.0011845534233594357,0.7831302881889286,0.7831991658467459,0.004193389245189971,0.005958055290752995,1
2014-11-05,40.81,42.53,0.9425801417047984,0.7220665732949243,-1.5717318789074393,0.002702702702702675,0.006389020350213048,0.7910729424006462,0.7831302881889286,-0.0002456398919183922,0.0011845534233594357,0
2014-11-06,40.79,42.49,0.9410889293780744,0.8031313907256177,-0.7051350741077467,-0.0004900759617741945,-0.000940512579355679,0.7220665732949243,0.7910729424006462,0.002702702702702675,0.006389020350213048,-1
2014-11-07,40.84,42.34,0.9403725342938716,1.0246268979974715,2.538240372217217,0.0012257906349597558,-0.00353024240997879,0.8031313907256177,0.7220665732949243,-0.0004900759617741945,-0.000940512579355679,0
2014-11-10,40.95,42.59,0.939369241696594,0.94226399614206,1.3128590826471762,0.0026934378060725628,0.005904581955597621,1.0246268979974715,0.8031313907256177,0.0012257906349597558,-0.00353024240997879,-1
2014-11-11,40.97,42.51,0.9387832570039114,1.0623237447637237,2.5081918618093453,0.0004884004884004867,-0.0018783752054474245,0.94226399614206,1.0246268979974715,0.0026934378060725628,0.005904581955597621,-1
2014-11-12,41.1,42.61,0.938379785589606,1.115637336026886,3.1781838559906332,0.0031730534537466326,0.002352387673488554,1.0623237447637237,0.94226399614206,0.0004884004884004867,-0.0018783752054474245,-1
2014-11-13,41.32,42.63,0.9386289231987672,1.3062490040365589,3.6099414841113404,0.005352798053527952,0.00046937338652908167,1.115637336026886,1.0623237447637237,0.0031730534537466326,0.002352387673488554,0
2014-11-14,41.61,42.9901,0.9387035729854688,1.2550395269973933,1.457493284379303,0.0070183930300096176,0.008447102979122656,1.3062490040365589,1.115637336026886,0.005352798053527952,0.00046937338652908167,0
2014-11-17,41.53,42.91,0.938753937128536,1.248068557814527,0.9832492021564843,-0.0019226147560682527,-0.0018632196715058225,1.2550395269973933,1.3062490040365589,0.0070183930300096176,0.008447102979122656,0
2014-11-18,41.67,43.24,0.9382887572525408,1.0983941364001382,0.1179524315763732,0.0033710570671803275,0.007690515031461231,1.248068557814527,1.2550395269973933,-0.0019226147560682527,-0.0018632196715058225,0
2014-11-19,41.4,43.01,0.9377257088320916,1.0684172631317423,-0.14994396502532575,-0.006479481641468721,-0.005319148936170359,1.0983941364001382,1.248068557814527,0.0033710570671803275,0.007690515031461231,0
2014-11-20,41.61,43.16,0.9374404554411856,1.150069943158428,0.6775877535286979,0.005072463768115876,0.003487561032317954,1.0684172631317423,1.0983941364001382,-0.006479481641468721,-0.005319148936170359,1
2014-11-21,41.67,43.5399,0.9363026811631844,0.9034748924230628,-2.191618064023985,0.0014419610670513006,0.00880213160333665,1.150069943158428,1.0684172631317423,0.005072463768115876,0.003487561032317954,1
2014-11-24,41.89,43.9,0.9349566196691376,0.845404396524863,-2.816889854330365,0.005279577633789279,0.008270574806097386,0.9034748924230628,1.150069943158428,0.0014419610670513006,0.00880213160333665,0
2014-11-25,41.91,43.86,0.9339655900304502,0.9462692212644512,-1.1121378075029602,0.00047744091668655564,-0.0009111617312073106,0.845404396524863,0.9034748924230628,0.005279577633789279,0.008270574806097386,0
2014-11-26,42.29,44.29,0.9330347047008476,0.9658929287994624,-0.7787477090558789,0.009067048437127134,0.009803921568627416,0.9462692212644512,0.845404396524863,0.00047744091668655564,-0.0009111617312073106,0
2014-11-28,42.49,44.55,0.9320988020313472,0.9649983695034904,-0.5351624128836268,0.004729250413809449,0.005870399638744583,0.9658929287994624,0.9462692212644512,0.009067048437127134,0.009803921568627416,0
2014-12-01,42.005,44.02,0.9313269017401636,1.007989785397989,0.25522160508337627,-0.011414450458931524,-0.011896745230078443,0.9649983695034904,0.9658929287994624,0.004729250413809449,0.005870399638744583,0
2014-12-02,42.02,44.22,0.9301443135896936,0.8890184530637555,-1.1044555866986925,0.0003571003451969812,0.004543389368468764,1.007989785397989,0.9649983695034904,-0.011414450458931524,-0.011896745230078443,1
2014-12-03,42.17,44.61,0.928474554127176,0.7507501403866783,-3.444252509868519,0.0035697287006186684,0.008819538670284954,0.8890184530637555,1.007989785397989,0.0003571003451969812,0.004543389368468764,1
2014-12-04,42.17,44.65,0.92691985630209,0.7830284161116836,-2.354475368806129,0.0,0.0008966599417170595,0.7507501403866783,0.8890184530637555,0.0035697287006186684,0.008819538670284954,1
2014-12-05,42.12,44.78,0.9250634904643668,0.695656897005648,-2.8987390587236486,-0.0011856770215794565,0.002911534154535378,0.7830284161116836,0.7507501403866783,0.0,0.0008966599417170595,0
